index, midpointX, midpointY, midpointZ, nozzleRotationX, nozzleRotationY, nozzleRotationZ, pointToX, pointToY, pointToZ, length
1,57.189889299476945,-6.4763353761287847,102.52859583714066,nan,nan,nan,56.553913662545284,-11.714052064705072,102.5285963558696,10.552372457520908
2,56.497941016639416,-12.175029013041865,102.5285963558696,nan,nan,nan,56.441968370733548,-12.636005961378658,102.5285963558696,0.9287253285823656
3,56.331291160411858,-13.134107273923142,102.54560815425434,nan,nan,nan,56.220613950090168,-13.632208586467627,102.56261995263908,1.0210656467189818
4,56.034871050813614,-14.336730056790818,102.54560859851003,nan,nan,nan,55.849128151537059,-15.04125152711401,102.52859724438098,1.4575874765478967
5,53.978168234763508,-19.974573818774921,102.52859769199847,nan,nan,nan,52.107208317989958,-24.907896110435829,102.52859813961597,10.552376006108187
6,51.942543284473288,-25.342083028017306,102.52859813961597,nan,nan,nan,51.777878250956626,-25.776269945598784,102.52859813961597,0.9287256918206793
7,51.5512129685074,-26.233412677256872,102.54560991430688,nan,nan,nan,51.324547686058168,-26.690555408914957,102.56262168899781,1.0210700815394418
8,50.975597620148484,-27.330156969734833,102.54560991268738,nan,nan,nan,50.626647554238801,-27.96975853055471,102.52859813637694,1.4575948759992687
9,47.629429586621569,-32.311979725214734,102.52859734426372,nan,nan,nan,44.632211619004337,-36.654200919874754,102.52859655215047,10.552383702038682
10,44.368423205751796,-37.036363975243802,102.52859655215047,nan,nan,nan,44.104634792499262,-37.41852703061285,102.52859655215047,0.9287258537486678
11,43.775155020619202,-37.808140112611682,102.54560827276339,nan,nan,nan,43.445675248739143,-38.19775319461052,102.56261999337629,1.0210674265316244
12,42.953800233319384,-38.73525736875375,102.54560818289235,nan,nan,nan,42.461925217899626,-39.272761542896973,102.52859637240843,1.457588652139581
13,38.512635774830954,-42.771522497743419,102.52859705968385,nan,nan,nan,34.563346331762276,-46.270283452589872,102.52859774695928,10.552386521406843
14,34.215765606140856,-46.578213119860862,102.52859774695928,nan,nan,nan,33.868184880519436,-46.886142787131853,102.52859774695928,0.9287260969933714
15,33.455037321047243,-47.185585733286104,102.54560964113662,nan,nan,nan,33.04188976157505,-47.485028679440362,102.56262153531398,1.0210707878357324
16,32.435672030068844,-47.889202209484019,102.54560961683396,nan,nan,nan,31.829454298562631,-48.293375739527676,102.52859769835395,1.4575947115036556
17,27.157619091511869,-50.745337707582252,102.52859848698793,nan,nan,nan,22.485783884461103,-53.197299675636835,102.5285992756219,10.552376356939845
18,22.074610854108585,-53.413099773689282,102.5285992756219,nan,nan,nan,21.663437823756066,-53.628899871741723,102.5285992756219,0.9287258868120725
19,21.190638231577616,-53.820767368126091,102.54561096320961,nan,nan,nan,20.717838639399165,-54.01263486451046,102.56262265079731,1.021062168621473
20,20.032515524906465,-54.259984804209061,102.54561141094823,nan,nan,nan,19.347192410413768,-54.507334743907663,102.52860017109913,1.4575858756287083
21,14.224328340695131,-55.770011747458881,102.52859892474461,nan,nan,nan,9.1014642709764946,-57.032688751010092,102.52859767839008,10.55236267233321
22,8.6505957479301561,-57.143817824933016,102.52859767839008,nan,nan,nan,8.1997272248838176,-57.254946898855941,102.52859767839008,0.9287240626686778
